Title:,Time Series, Area-Averaged of Aerosol Optical Depth 550 nm (Deep Blue, Land-only) daily 1 ()
2017-09-23,-9999
2017-09-24,0.42500002
2017-09-25,0.576000027
2017-09-26,0.667000032
2017-09-27,0.579000028
2017-09-28,0.656000031
2017-09-29,0.536000025
2017-09-30,0.63200003
2017-10-01,0.268000013
2017-10-02,0.400000019
2017-10-03,0.42700002
2017-10-04,0.586000028
2017-10-05,0.508000024
2017-10-06,0.391000019
2017-10-07,0.508000024
2017-10-08,0.577000027
2017-10-09,0.560000027
2017-10-10,0.567000027
2017-10-11,0.755000036
2017-10-12,0.894000042
2017-10-13,0.724000034
2017-10-14,0.608000029
2017-10-15,0.41500002
2017-10-16,0.776000037
2017-10-17,0.469000022
2017-10-18,0.706000034
2017-10-19,0.378000018
2017-10-20,0.649000031
2017-10-21,1.17000006
2017-10-22,0.775000037
2017-10-23,0.794000038
2017-10-24,0.718000034
2017-10-25,1.07200005
2017-10-26,0.918000044
2017-10-27,1.19600006
2017-10-28,0.743000035
2017-10-29,1.44800007
2017-10-30,1.04200005
2017-10-31,1.51700007
2017-11-01,0.990000047
2017-11-02,1.06200005
2017-11-03,1.61400008
2017-11-04,1.40700007
2017-11-05,0.953000045
2017-11-06,2.1450001
2017-11-07,3.02300014
2017-11-08,2.97500014
2017-11-09,1.25600006
2017-11-10,1.61500008
2017-11-11,1.95200009
2017-11-12,2.46000012
2017-11-13,1.42900007
2017-11-14,1.59700008
2017-11-15,1.67900008
2017-11-16,1.12900005
2017-11-17,1.29900006
2017-11-18,0.793000038
2017-11-19,1.12200005
2017-11-20,1.35900006
2017-11-21,1.04400005
2017-11-22,0.650000031
2017-11-23,0.62600003
2017-11-24,0.759000036
2017-11-25,0.521000025
2017-11-26,0.696000033
2017-11-27,0.692000033
2017-11-28,0.565000027
2017-11-29,0.500000024
2017-11-30,0.654000031
2017-12-01,0.544000026
2017-12-02,0.484000023
2017-12-03,-9999
2017-12-04,-9999
2017-12-05,-9999
2017-12-06,0.362000017
2017-12-07,0.338000016
2017-12-08,0.269000013
2017-12-09,0.456000022
2017-12-10,0.519000025
2017-12-11,-9999
2017-12-12,2.23200011
2017-12-13,0.940000045
2017-12-14,-9999
2017-12-15,0.471000022
2017-12-16,0.644000031
2017-12-17,0.22100001
2017-12-18,0.20600001
2017-12-19,-9999
2017-12-20,-9999
2017-12-21,1.90800009
2017-12-22,0.403000019
2017-12-23,0.249000012
2017-12-24,0.442000021
2017-12-25,1.21100006
2017-12-26,0.719000034
2017-12-27,0.42000002
2017-12-28,0.647000031
2017-12-29,0.477000023
2017-12-30,0.762000036
2017-12-31,0.756000036
2018-01-01,-9999
2018-01-02,1.45200007
2018-01-03,-9999
2018-01-04,0.810000038
2018-01-05,-9999
2018-01-06,3.49600017
2018-01-07,0.437000021
2018-01-08,0.467000022
2018-01-09,0.690000033
2018-01-10,0.609000029
2018-01-11,0.393000019
2018-01-12,0.502000024
2018-01-13,0.549000026
2018-01-14,0.378000018
2018-01-15,0.504000024
2018-01-16,0.301000014
2018-01-17,-9999
2018-01-18,0.621000029
2018-01-19,0.399000019
2018-01-20,0.461000022
2018-01-21,0.312000015
2018-01-22,0.609000029
2018-01-23,-9999
2018-01-24,2.2050001
2018-01-25,0.601000029
2018-01-26,-9999
2018-01-27,0.858000041
2018-01-28,0.406000019
2018-01-29,0.502000024
2018-01-30,0.261000012
2018-01-31,0.497000024
2018-02-01,0.459000022
2018-02-02,0.577000027
2018-02-03,0.481000023
2018-02-04,0.20200001
2018-02-05,-9999
2018-02-06,-9999
2018-02-07,0.286000014
2018-02-08,0.293000014
2018-02-09,0.440000021
2018-02-10,0.442000021
2018-02-11,0.364000017
2018-02-12,1.05300005
2018-02-13,0.462000022
2018-02-14,0.299000014
2018-02-15,0.358000017
2018-02-16,0.860000041
2018-02-17,0.656000031
2018-02-18,0.497000024
2018-02-19,0.496000024
2018-02-20,0.322000015
2018-02-21,0.598000028
2018-02-22,0.452000021
2018-02-23,0.783000037
2018-02-24,0.732000035
2018-02-25,0.787000037
2018-02-26,0.270000013
2018-02-27,-9999
2018-02-28,0.902000043
2018-03-01,-9999
2018-03-02,0.685000033
2018-03-03,-9999
2018-03-04,0.539000026
2018-03-05,0.267000013
2018-03-06,0.42500002
2018-03-07,0.279000013
2018-03-08,0.342000016
2018-03-09,0.584000028
2018-03-10,0.225000011
2018-03-11,0.492000023
2018-03-12,0.392000019
2018-03-13,0.469000022
2018-03-14,0.660000031
2018-03-15,0.63600003
2018-03-16,0.574000027
2018-03-17,0.176000008
2018-03-18,0.364000017
2018-03-19,0.433000021
2018-03-20,0.575000027
2018-03-21,0.743000035
2018-03-22,0.768000036
2018-03-23,0.378000018
2018-03-24,0.262000012
2018-03-25,0.550000026
2018-03-26,0.42900002
2018-03-27,0.547000026
2018-03-28,0.355000017
2018-03-29,0.476000023
2018-03-30,0.21800001
2018-03-31,0.517000025
2018-04-01,0.42300002
2018-04-02,0.42400002
2018-04-03,0.723000034
2018-04-04,0.539000026
2018-04-05,0.812000039
2018-04-06,0.760000036
2018-04-07,0.485000023
2018-04-08,0.605000029
2018-04-09,-9999
2018-04-10,0.751000036
2018-04-11,1.10600005
2018-04-12,0.321000015
2018-04-13,0.141000007
2018-04-14,0.552000026
2018-04-15,0.63100003
2018-04-16,-9999
2018-04-17,0.579000028
2018-04-18,0.41100002
2018-04-19,0.709000034
2018-04-20,0.63000003
2018-04-21,1.22100006
2018-04-22,0.316000015
2018-04-23,0.312000015
2018-04-24,0.41900002
2018-04-25,0.371000018
2018-04-26,0.554000026
2018-04-27,0.728000035
2018-04-28,0.84500004
2018-04-29,0.63000003
2018-04-30,0.571000027
2018-05-01,0.691000033
2018-05-02,0.659000031
2018-05-03,-9999
2018-05-04,0.585000028
2018-05-05,0.577000027
2018-05-06,0.896000043
2018-05-07,0.758000036
2018-05-08,-9999
2018-05-09,0.958000046
2018-05-10,0.855000041
2018-05-11,0.875000042
2018-05-12,1.13900005
2018-05-13,0.924000044
2018-05-14,0.946000045
2018-05-15,1.24300006
2018-05-16,0.749000036
2018-05-17,1.24600006
2018-05-18,0.799000038
2018-05-19,1.08300005
2018-05-20,0.518000025
2018-05-21,0.591000028
2018-05-22,0.569000027
2018-05-23,0.875000042
2018-05-24,0.999000047
2018-05-25,0.452000021
2018-05-26,0.523000025
2018-05-27,0.42500002
2018-05-28,1.00300005
2018-05-29,0.528000025
2018-05-30,1.22700006
2018-05-31,0.819000039
2018-06-01,0.83900004
2018-06-02,0.727000035
2018-06-03,0.801000038
2018-06-04,1.00400005
2018-06-05,0.753000036
2018-06-06,1.80800009
2018-06-07,0.711000034
2018-06-08,1.63200008
2018-06-09,-9999
2018-06-10,1.13300005
2018-06-11,0.968000046
2018-06-12,0.918000044
2018-06-13,1.91700009
2018-06-14,1.75800008
2018-06-15,2.46200012
2018-06-16,1.80400009
2018-06-17,1.71000008
2018-06-18,1.16100006
2018-06-19,0.820000039
2018-06-20,0.870000041
2018-06-21,0.553000026
2018-06-22,0.682000032
2018-06-23,0.822000039
2018-06-24,0.942000045
2018-06-25,0.673000032
2018-06-26,-9999
2018-06-27,1.13800005
2018-06-28,-9999
2018-06-29,-9999
2018-06-30,-9999
2018-07-01,-9999
2018-07-02,-9999
2018-07-03,1.39300007
2018-07-04,1.03200005
2018-07-05,1.09900005
2018-07-06,1.25200006
2018-07-07,0.795000038
2018-07-08,1.15100005
2018-07-09,0.873000041
2018-07-10,1.25400006
2018-07-11,-9999
2018-07-12,-9999
2018-07-13,-9999
2018-07-14,-9999
2018-07-15,-9999
2018-07-16,-9999
2018-07-17,-9999
2018-07-18,0.538000026
2018-07-19,-9999
2018-07-20,-9999
2018-07-21,-9999
2018-07-22,-9999
2018-07-23,-9999
2018-07-24,-9999
2018-07-25,-9999
2018-07-26,-9999
2018-07-27,-9999
2018-07-28,-9999
2018-07-29,1.26100006
2018-07-30,-9999
2018-07-31,-9999
2018-08-01,0.782000037
2018-08-02,1.39400007
2018-08-03,0.762000036
2018-08-04,-9999
2018-08-05,-9999
2018-08-06,-9999
2018-08-07,-9999
2018-08-08,-9999
2018-08-09,-9999
2018-08-10,-9999
2018-08-11,1.05700005
2018-08-12,-9999
2018-08-13,-9999
2018-08-14,-9999
2018-08-15,-9999
2018-08-16,-9999
2018-08-17,-9999
2018-08-18,-9999
2018-08-19,-9999
2018-08-20,-9999
2018-08-21,-9999
2018-08-22,-9999
2018-08-23,-9999
2018-08-24,-9999
2018-08-25,-9999
2018-08-26,0.610000029
2018-08-27,-9999
2018-08-28,-9999
2018-08-29,-9999
2018-08-30,-9999
2018-08-31,-9999
2018-09-01,-9999
2018-09-02,-9999
2018-09-03,-9999
2018-09-04,-9999
2018-09-05,-9999
2018-09-06,0.707000034
2018-09-07,-9999
2018-09-08,-9999
2018-09-09,-9999
2018-09-10,-9999
2018-09-11,-9999
2018-09-12,0.705000033
2018-09-13,0.553000026
2018-09-14,0.517000025
2018-09-15,0.563000027
2018-09-16,0.393000019
2018-09-17,0.887000042
2018-09-18,0.42700002
2018-09-19,0.665000032
2018-09-20,0.505000024
2018-09-21,0.317000015
2018-09-22,-9999
2018-09-23,-9999
2018-09-24,-9999
2018-09-25,-9999
2018-09-26,0.489000023
2018-09-27,0.536000025
2018-09-28,0.655000031
2018-09-29,0.475000023
2018-09-30,0.42900002
2018-10-01,0.545000026
2018-10-02,0.238000011
2018-10-03,0.569000027
2018-10-04,0.529000025
2018-10-05,0.652000031
2018-10-06,0.42600002
2018-10-07,0.565000027
2018-10-08,0.666000032
2018-10-09,0.62500003
2018-10-10,0.941000045
2018-10-11,0.751000036
2018-10-12,0.574000027
2018-10-13,0.591000028
2018-10-14,0.520000025
2018-10-15,0.577000027
2018-10-16,-9999
2018-10-17,0.656000031
2018-10-18,0.534000025
2018-10-19,0.738000035
2018-10-20,0.616000029
2018-10-21,0.788000037
2018-10-22,0.474000023
2018-10-23,0.580000028
2018-10-24,0.681000032
2018-10-25,0.575000027
2018-10-26,0.814000039
2018-10-27,0.902000043
2018-10-28,0.770000037
2018-10-29,0.906000043
2018-10-30,0.974000046
2018-10-31,0.966000046
2018-11-01,1.29300006
2018-11-02,0.979000047
2018-11-03,0.570000027
2018-11-04,0.613000029
2018-11-05,2.69000013
2018-11-06,0.510000024
2018-11-07,0.514000024
2018-11-08,2.0760001
2018-11-09,1.09600005
2018-11-10,2.21900011
2018-11-11,1.10200005
2018-11-12,0.687000033
2018-11-13,1.19500006
2018-11-14,0.668000032
2018-11-15,0.877000042
2018-11-16,0.407000019
2018-11-17,0.700000033
2018-11-18,0.912000043
2018-11-19,0.821000039
2018-11-20,0.795000038
2018-11-21,0.564000027
2018-11-22,0.655000031
2018-11-23,0.536000025
2018-11-24,0.273000013
2018-11-25,0.491000023
2018-11-26,0.487000023
2018-11-27,0.679000032
2018-11-28,0.734000035
2018-11-29,1.10800005
2018-11-30,0.617000029
2018-12-01,0.400000019
2018-12-02,0.499000024
2018-12-03,0.662000031
2018-12-04,0.740000035
2018-12-05,0.539000026
2018-12-06,0.62400003
2018-12-07,0.574000027
2018-12-08,0.534000025
2018-12-09,0.646000031
2018-12-10,1.01600005
2018-12-11,1.46300007
2018-12-12,-9999
2018-12-13,0.714000034
2018-12-14,0.350000017
2018-12-15,0.483000023
2018-12-16,0.343000016
2018-12-17,-9999
2018-12-18,0.387000018
2018-12-19,0.541000026
2018-12-20,0.485000023
2018-12-21,0.482000023
2018-12-22,0.721000034
2018-12-23,0.747000035
2018-12-24,0.814000039
2018-12-25,0.537000026
2018-12-26,0.575000027
2018-12-27,0.645000031
2018-12-28,0.867000041
2018-12-29,0.472000022
2018-12-30,0.531000025
2018-12-31,0.542000026
2019-01-01,0.600000028
2019-01-02,1.11400005
2019-01-03,0.753000036
2019-01-04,-9999
2019-01-05,0.705000033
2019-01-06,0.602000029
2019-01-07,0.967000046
2019-01-08,0.487000023
2019-01-09,0.451000021
2019-01-10,0.375000018
2019-01-11,0.893000042
2019-01-12,0.824000039
2019-01-13,2.89700014
2019-01-14,0.199000009
2019-01-15,-9999
2019-01-16,0.583000028
2019-01-17,0.671000032
2019-01-18,0.586000028
2019-01-19,0.457000022
2019-01-20,0.599000028
2019-01-21,0.829000039
2019-01-22,-9999
2019-01-23,0.83200004
2019-01-24,0.557000026
2019-01-25,0.550000026
2019-01-26,0.319000015
2019-01-27,-9999
2019-01-28,0.336000016
2019-01-29,0.286000014
2019-01-30,0.515000024
2019-01-31,-9999
2019-02-01,0.892000042
2019-02-02,-9999
2019-02-03,-9999
2019-02-04,0.768000036
2019-02-05,1.40000007
2019-02-06,1.22300006
2019-02-07,-9999
2019-02-08,0.530000025
2019-02-09,0.21100001
2019-02-10,0.605000029
2019-02-11,0.496000024
2019-02-12,0.646000031
2019-02-13,-9999
2019-02-14,-9999
2019-02-15,-9999
2019-02-16,-9999
2019-02-17,0.651000031
2019-02-18,-9999
2019-02-19,0.698000033
2019-02-20,-9999
2019-02-21,-9999
2019-02-22,0.815000039
2019-02-23,0.124000006
2019-02-24,0.497000024
2019-02-25,0.487000023
2019-02-26,-9999
2019-02-27,0.751000036
2019-02-28,0.453000022
2019-03-01,0.330000016
2019-03-02,-9999
2019-03-03,0.729000035
2019-03-04,0.740000035
2019-03-05,0.566000027
2019-03-06,0.321000015
2019-03-07,0.382000018
2019-03-08,0.518000025
2019-03-09,0.577000027
2019-03-10,0.312000015
2019-03-11,0.481000023
2019-03-12,0.578000027
2019-03-13,-9999
2019-03-14,0.735000035
2019-03-15,0.303000014
2019-03-16,0.457000022
2019-03-17,0.349000017
2019-03-18,0.398000019
2019-03-19,0.461000022
2019-03-20,0.266000013
2019-03-21,0.62400003
2019-03-22,0.177000008
2019-03-23,0.545000026
2019-03-24,0.42500002
2019-03-25,0.609000029
2019-03-26,0.471000022
2019-03-27,-9999
2019-03-28,0.681000032
2019-03-29,0.392000019
2019-03-30,0.616000029
2019-03-31,0.337000016
2019-04-01,0.174000008
2019-04-02,0.319000015
2019-04-03,0.369000018
2019-04-04,0.234000011
2019-04-05,0.383000018
2019-04-06,0.800000038
2019-04-07,1.14700005
2019-04-08,0.84700004
2019-04-09,0.468000022
2019-04-10,0.573000027
2019-04-11,0.533000025
2019-04-12,0.525000025
2019-04-13,0.409000019
2019-04-14,0.378000018
2019-04-15,0.441000021
2019-04-16,-9999
2019-04-17,-9999
2019-04-18,0.291000014
2019-04-19,0.540000026
2019-04-20,0.466000022
2019-04-21,0.401000019
2019-04-22,0.296000014
2019-04-23,0.406000019
2019-04-24,0.738000035
2019-04-25,0.786000037
2019-04-26,0.527000025
2019-04-27,0.470000022
2019-04-28,0.374000018
2019-04-29,0.471000022
2019-04-30,0.498000024
2019-05-01,0.582000028
2019-05-02,0.705000033
2019-05-03,0.509000024
2019-05-04,0.457000022
2019-05-05,-9999
2019-05-06,0.377000018
2019-05-07,0.552000026
2019-05-08,0.502000024
2019-05-09,0.571000027
2019-05-10,0.696000033
2019-05-11,0.734000035
2019-05-12,1.47000007
2019-05-13,1.08700005
2019-05-14,0.301000014
2019-05-15,-9999
2019-05-16,0.570000027
2019-05-17,0.956000045
2019-05-18,0.554000026
2019-05-19,0.680000032
2019-05-20,0.63200003
2019-05-21,0.63700003
2019-05-22,-9999
2019-05-23,-9999
2019-05-24,0.897000043
2019-05-25,0.182000009
2019-05-26,0.404000019
2019-05-27,0.319000015
2019-05-28,0.298000014
2019-05-29,0.533000025
2019-05-30,0.312000015
2019-05-31,0.63500003
2019-06-01,0.376000018
2019-06-02,0.655000031
2019-06-03,0.528000025
2019-06-04,0.775000037
2019-06-05,0.553000026
2019-06-06,0.668000032
2019-06-07,0.328000016
2019-06-08,0.281000013
2019-06-09,0.129000006
2019-06-10,0.247000012
2019-06-11,0.728000035
2019-06-12,0.575000027
2019-06-13,0.801000038
2019-06-14,0.117000006
2019-06-15,0.309000015
2019-06-16,-9999
2019-06-17,-9999
2019-06-18,-9999
2019-06-19,0.42500002
2019-06-20,0.789000037
2019-06-21,0.876000042
2019-06-22,0.650000031
2019-06-23,0.670000032
2019-06-24,-9999
2019-06-25,1.21200006
2019-06-26,1.03000005
